Frequency_Hz,Magnitude_Linear,Magnitude_dB,Phase_Radians
5931.610090,1.021342736448734e+00,0.183430,0.009026
5934.599813,1.021342725256934e+00,0.183430,0.009021
5937.589536,1.021342770437142e+00,0.183430,0.009016
5940.579259,1.021342713038303e+00,0.183430,0.009010
5943.568982,1.021342770618727e+00,0.183430,0.009005
5946.558704,1.021342668867042e+00,0.183430,0.009000
5949.548427,1.021342656305770e+00,0.183429,0.008995
5952.538150,1.021342760032386e+00,0.183430,0.008990
5955.527873,1.021342725164198e+00,0.183430,0.008985
5958.517596,1.021342720198174e+00,0.183430,0.008980
5961.507319,1.021342738789953e+00,0.183430,0.008975
5964.497041,1.021342750962489e+00,0.183430,0.008970
5967.486764,1.021342782288457e+00,0.183430,0.008965
5970.476487,1.021342694197696e+00,0.183430,0.008960
5973.466210,1.021342713136893e+00,0.183430,0.008955
5976.455933,1.021342791509524e+00,0.183431,0.008950
5979.445656,1.021342721884893e+00,0.183430,0.008945
5982.435378,1.021342727876651e+00,0.183430,0.008940
5985.425101,1.021342685902203e+00,0.183430,0.008935
5988.414824,1.021342753726055e+00,0.183430,0.008930
5991.404547,1.021342784897245e+00,0.183431,0.008925
5994.394270,1.021342779638903e+00,0.183430,0.008920
5997.383993,1.021342690986315e+00,0.183430,0.008915
6000.373715,1.021342785119640e+00,0.183431,0.008910
6003.363438,1.021342679547323e+00,0.183430,0.008905
6006.353161,1.021342733352731e+00,0.183430,0.008900
6009.342884,1.021342719037846e+00,0.183430,0.008895
6012.332607,1.021342724055752e+00,0.183430,0.008890
6015.322329,1.021342703306268e+00,0.183430,0.008885
6018.312052,1.021342738892584e+00,0.183430,0.008880
6021.301775,1.021342703383389e+00,0.183430,0.008875
6024.291498,1.021342825039525e+00,0.183431,0.008870
6027.281221,1.021342781234199e+00,0.183430,0.008865
6030.270944,1.021342745090492e+00,0.183430,0.008860
6033.260666,1.021342810945286e+00,0.183431,0.008855
6036.250389,1.021342747322738e+00,0.183430,0.008850
6039.240112,1.021342704621444e+00,0.183430,0.008846
6042.229835,1.021342682157075e+00,0.183430,0.008841
6045.219558,1.021342795836604e+00,0.183431,0.008836
6048.209281,1.021342745905455e+00,0.183430,0.008831
6051.199003,1.021342746287696e+00,0.183430,0.008826
6054.188726,1.021342743159721e+00,0.183430,0.008821
6057.178449,1.021342796803733e+00,0.183431,0.008816
6060.168172,1.021342789878883e+00,0.183431,0.008811
6063.157895,1.021342776113464e+00,0.183430,0.008806
6066.147618,1.021342732882395e+00,0.183430,0.008801
6069.137340,1.021342754552987e+00,0.183430,0.008797
6072.127063,1.021342723912342e+00,0.183430,0.008792
6075.116786,1.021342747157350e+00,0.183430,0.008787
6078.106509,1.021342753607621e+00,0.183430,0.008782
6081.096232,1.021342802525909e+00,0.183431,0.008777
6084.085955,1.021342800099022e+00,0.183431,0.008772
6087.075677,1.021342808280822e+00,0.183431,0.008767
6090.065400,1.021342737770705e+00,0.183430,0.008763
6093.055123,1.021342815867742e+00,0.183431,0.008758
6096.044846,1.021342786301003e+00,0.183431,0.008753
6099.034569,1.021342699166605e+00,0.183430,0.008748
6102.024291,1.021342746613568e+00,0.183430,0.008743
6105.014014,1.021342809004749e+00,0.183431,0.008738
6108.003737,1.021342716814814e+00,0.183430,0.008734
6110.993460,1.021342803482823e+00,0.183431,0.008729
6113.983183,1.021342753201627e+00,0.183430,0.008724
6116.972906,1.021342810652138e+00,0.183431,0.008719
6119.962628,1.021342740491335e+00,0.183430,0.008714
6122.952351,1.021342746426865e+00,0.183430,0.008710
6125.942074,1.021342746736738e+00,0.183430,0.008705
6128.931797,1.021342738036485e+00,0.183430,0.008700
6131.921520,1.021342733186432e+00,0.183430,0.008695
6134.911243,1.021342699656387e+00,0.183430,0.008690
6137.900965,1.021342675340770e+00,0.183430,0.008686
6140.890688,1.021342729797843e+00,0.183430,0.008681
6143.880411,1.021342709339715e+00,0.183430,0.008676
6146.870134,1.021342787022545e+00,0.183431,0.008671
6149.859857,1.021342714628515e+00,0.183430,0.008667
6152.849580,1.021342773625934e+00,0.183430,0.008662
6155.839302,1.021342740839654e+00,0.183430,0.008657
6158.829025,1.021342687705741e+00,0.183430,0.008652
6161.818748,1.021342748186226e+00,0.183430,0.008648
6164.808471,1.021342736741517e+00,0.183430,0.008643
6167.798194,1.021342747446396e+00,0.183430,0.008638
6170.787917,1.021342793621971e+00,0.183431,0.008633
6173.777639,1.021342742268050e+00,0.183430,0.008629
6176.767362,1.021342729813226e+00,0.183430,0.008624
6179.757085,1.021342724700534e+00,0.183430,0.008619
6182.746808,1.021342704976239e+00,0.183430,0.008615
6185.736531,1.021342675363949e+00,0.183430,0.008610
6188.726254,1.021342796161236e+00,0.183431,0.008605
6191.715976,1.021342747126220e+00,0.183430,0.008601
6194.705699,1.021342743216496e+00,0.183430,0.008596
6197.695422,1.021342821827739e+00,0.183431,0.008591
6200.685145,1.021342791631150e+00,0.183431,0.008586
6203.674868,1.021342693073978e+00,0.183430,0.008582
6206.664590,1.021342726796682e+00,0.183430,0.008577
6209.654313,1.021342722548841e+00,0.183430,0.008573
6212.644036,1.021342682405989e+00,0.183430,0.008568
6215.633759,1.021342672406802e+00,0.183430,0.008563
6218.623482,1.021342676439270e+00,0.183430,0.008559
6221.613205,1.021342718728700e+00,0.183430,0.008554
6224.602927,1.021342824597694e+00,0.183431,0.008549
6227.592650,1.021342744792513e+00,0.183430,0.008545
6230.582373,1.021342645679587e+00,0.183429,0.008540
6233.572096,1.021342795584864e+00,0.183431,0.008535
6236.561819,1.021342778975309e+00,0.183430,0.008531
6239.551542,1.021342712432654e+00,0.183430,0.008526
6242.541264,1.021342706709624e+00,0.183430,0.008522
6245.530987,1.021342756261819e+00,0.183430,0.008517
6248.520710,1.021342765110865e+00,0.183430,0.008512
6251.510433,1.021342720905172e+00,0.183430,0.008508
6254.500156,1.021342726526928e+00,0.183430,0.008503
6257.489879,1.021342833144724e+00,0.183431,0.008498
6260.479601,1.021342686901549e+00,0.183430,0.008494
6263.469324,1.021342670952937e+00,0.183430,0.008489
6266.459047,1.021342732661234e+00,0.183430,0.008485
6269.448770,1.021342794828523e+00,0.183431,0.008480
6272.438493,1.021342734476733e+00,0.183430,0.008475
6275.428216,1.021342713685355e+00,0.183430,0.008471
6278.417938,1.021342759090478e+00,0.183430,0.008466
6281.407661,1.021342715985714e+00,0.183430,0.008462
6284.397384,1.021342650044744e+00,0.183429,0.008457
6287.387107,1.021342699276932e+00,0.183430,0.008453
6290.376830,1.021342684279791e+00,0.183430,0.008448
6293.366552,1.021342754201509e+00,0.183430,0.008444
6296.356275,1.021342657680247e+00,0.183429,0.008439
6299.345998,1.021342640510981e+00,0.183429,0.008435
6302.335721,1.021342764640385e+00,0.183430,0.008430
6305.325444,1.021342826524080e+00,0.183431,0.008425
6308.315167,1.021342694615669e+00,0.183430,0.008421
6311.304889,1.021342741313344e+00,0.183430,0.008416
6314.294612,1.021342760925105e+00,0.183430,0.008412
6317.284335,1.021342701089471e+00,0.183430,0.008407
6320.274058,1.021342691477870e+00,0.183430,0.008403
6323.263781,1.021342666838825e+00,0.183430,0.008398
6326.253504,1.021342674162341e+00,0.183430,0.008394
6329.243226,1.021342758191661e+00,0.183430,0.008389
6332.232949,1.021342656644693e+00,0.183429,0.008385
6335.222672,1.021342683735450e+00,0.183430,0.008380
6338.212395,1.021342741561475e+00,0.183430,0.008376
6341.202118,1.021342819246460e+00,0.183431,0.008371
6344.191841,1.021342770729230e+00,0.183430,0.008367
6347.181563,1.021342732407901e+00,0.183430,0.008363
6350.171286,1.021342744510060e+00,0.183430,0.008358
6353.161009,1.021342720364164e+00,0.183430,0.008354
6356.150732,1.021342657257675e+00,0.183429,0.008349
6359.140455,1.021342688092303e+00,0.183430,0.008345
6362.130178,1.021342717096753e+00,0.183430,0.008340
6365.119900,1.021342691055930e+00,0.183430,0.008336
6368.109623,1.021342806374146e+00,0.183431,0.008331
6371.099346,1.021342770826438e+00,0.183430,0.008327
6374.089069,1.021342767608267e+00,0.183430,0.008322
6377.078792,1.021342770977290e+00,0.183430,0.008318
6380.068514,1.021342821632022e+00,0.183431,0.008314
6383.058237,1.021342740413170e+00,0.183430,0.008309
6386.047960,1.021342787721572e+00,0.183431,0.008305
6389.037683,1.021342780688939e+00,0.183430,0.008300
6392.027406,1.021342759713353e+00,0.183430,0.008296
6395.017129,1.021342710335743e+00,0.183430,0.008291
6398.006851,1.021342753580583e+00,0.183430,0.008287
6400.996574,1.021342674535310e+00,0.183430,0.008283
6403.986297,1.021342616495682e+00,0.183429,0.008278
6406.976020,1.021342816252545e+00,0.183431,0.008274
6409.965743,1.021342713419537e+00,0.183430,0.008269
6412.955466,1.021342637704407e+00,0.183429,0.008265
6415.945188,1.021342723520221e+00,0.183430,0.008261
6418.934911,1.021342659596511e+00,0.183429,0.008256
6421.924634,1.021342752666914e+00,0.183430,0.008252
6424.914357,1.021342667336319e+00,0.183430,0.008248
6427.904080,1.021342737619295e+00,0.183430,0.008243
6430.893803,1.021342752690226e+00,0.183430,0.008239
6433.883525,1.021342758155859e+00,0.183430,0.008234
6436.873248,1.021342774872032e+00,0.183430,0.008230
6439.862971,1.021342705811821e+00,0.183430,0.008226
6442.852694,1.021342672722730e+00,0.183430,0.008221
6445.842417,1.021342692784588e+00,0.183430,0.008217
6448.832140,1.021342650373862e+00,0.183429,0.008213
6451.821862,1.021342682721812e+00,0.183430,0.008208
6454.811585,1.021342659379609e+00,0.183429,0.008204
6457.801308,1.021342713388580e+00,0.183430,0.008200
6460.791031,1.021342693902028e+00,0.183430,0.008195
6463.780754,1.021342653372890e+00,0.183429,0.008191
6466.770476,1.021342778871131e+00,0.183430,0.008187
6469.760199,1.021342761365027e+00,0.183430,0.008182
6472.749922,1.021342717661939e+00,0.183430,0.008178
6475.739645,1.021342745238159e+00,0.183430,0.008174
6478.729368,1.021342765341094e+00,0.183430,0.008170
6481.719091,1.021342748884260e+00,0.183430,0.008165
6484.708813,1.021342724444670e+00,0.183430,0.008161
6487.698536,1.021342705168407e+00,0.183430,0.008157
6490.688259,1.021342665845405e+00,0.183429,0.008153
6493.677982,1.021342756287719e+00,0.183430,0.008148
6496.667705,1.021342738406706e+00,0.183430,0.008144
6499.657428,1.021342774434682e+00,0.183430,0.008140
6502.647150,1.021342818994507e+00,0.183431,0.008135
6505.636873,1.021342831607462e+00,0.183431,0.008131
6508.626596,1.021342732311345e+00,0.183430,0.008127
6511.616319,1.021342682089078e+00,0.183430,0.008123
6514.606042,1.021342790059263e+00,0.183431,0.008118
6517.595765,1.021342750836659e+00,0.183430,0.008114
6520.585487,1.021342708696735e+00,0.183430,0.008110
6523.575210,1.021342730724269e+00,0.183430,0.008105
6526.564933,1.021342766244685e+00,0.183430,0.008101
6529.554656,1.021342714520216e+00,0.183430,0.008097
6532.544379,1.021342828391652e+00,0.183431,0.008093
6535.534102,1.021342718553520e+00,0.183430,0.008089
6538.523824,1.021342816614873e+00,0.183431,0.008084
6541.513547,1.021342734113314e+00,0.183430,0.008080
6544.503270,1.021342829758103e+00,0.183431,0.008076
6547.492993,1.021342736600100e+00,0.183430,0.008072
6550.482716,1.021342822097744e+00,0.183431,0.008067
6553.472438,1.021342775268520e+00,0.183430,0.008063
6556.462161,1.021342772089764e+00,0.183430,0.008059
6559.451884,1.021342710014146e+00,0.183430,0.008055
6562.441607,1.021342788011302e+00,0.183431,0.008051
6565.431330,1.021342659392154e+00,0.183429,0.008046
6568.421053,1.021342682544921e+00,0.183430,0.008042
6571.410775,1.021342711130288e+00,0.183430,0.008038
6574.400498,1.021342774602111e+00,0.183430,0.008034
6577.390221,1.021342721584732e+00,0.183430,0.008030
6580.379944,1.021342707256051e+00,0.183430,0.008026
6583.369667,1.021342664061552e+00,0.183429,0.008021
6586.359390,1.021342838978336e+00,0.183431,0.008017
6589.349112,1.021342736983966e+00,0.183430,0.008013
6592.338835,1.021342748660848e+00,0.183430,0.008009
6595.328558,1.021342762000036e+00,0.183430,0.008005
6598.318281,1.021342747957607e+00,0.183430,0.008001
6601.308004,1.021342722897222e+00,0.183430,0.007996
6604.297727,1.021342711568814e+00,0.183430,0.007992
6607.287449,1.021342693738198e+00,0.183430,0.007988
6610.277172,1.021342757194948e+00,0.183430,0.007984
6613.266895,1.021342664224819e+00,0.183429,0.007980
6616.256618,1.021342683938416e+00,0.183430,0.007976
6619.246341,1.021342808456366e+00,0.183431,0.007972
6622.236064,1.021342767349675e+00,0.183430,0.007967
6625.225786,1.021342768926093e+00,0.183430,0.007963
6628.215509,1.021342758952641e+00,0.183430,0.007959
6631.205232,1.021342759421915e+00,0.183430,0.007955
6634.194955,1.021342820843219e+00,0.183431,0.007951
6637.184678,1.021342728495401e+00,0.183430,0.007947
6640.174400,1.021342772947757e+00,0.183430,0.007943
6643.164123,1.021342777106631e+00,0.183430,0.007939
6646.153846,1.021342730474572e+00,0.183430,0.007934
6649.143569,1.021342711848037e+00,0.183430,0.007930
6652.133292,1.021342660408143e+00,0.183429,0.007926
6655.123015,1.021342720720169e+00,0.183430,0.007922
6658.112737,1.021342698316017e+00,0.183430,0.007918
6661.102460,1.021342729790047e+00,0.183430,0.007914
6664.092183,1.021342731228478e+00,0.183430,0.007910
6667.081906,1.021342741493987e+00,0.183430,0.007906
6670.071629,1.021342685583900e+00,0.183430,0.007902
6673.061352,1.021342718518932e+00,0.183430,0.007898
6676.051074,1.021342758952048e+00,0.183430,0.007894
6679.040797,1.021342735052473e+00,0.183430,0.007890
6682.030520,1.021342694898456e+00,0.183430,0.007886
6685.020243,1.021342770739502e+00,0.183430,0.007882
6688.009966,1.021342772695661e+00,0.183430,0.007878
6690.999689,1.021342744144406e+00,0.183430,0.007874
6693.989411,1.021342756449049e+00,0.183430,0.007869
6696.979134,1.021342724656727e+00,0.183430,0.007865
6699.968857,1.021342752035346e+00,0.183430,0.007861
6702.958580,1.021342762079718e+00,0.183430,0.007857
6705.948303,1.021342678431582e+00,0.183430,0.007853
6708.938026,1.021342687937788e+00,0.183430,0.007849
6711.927748,1.021342688420815e+00,0.183430,0.007845
6714.917471,1.021342654582696e+00,0.183429,0.007841
6717.907194,1.021342798608914e+00,0.183431,0.007837
6720.896917,1.021342721146030e+00,0.183430,0.007833
6723.886640,1.021342817582847e+00,0.183431,0.007829
6726.876363,1.021342841487092e+00,0.183431,0.007825
6729.866085,1.021342759880749e+00,0.183430,0.007821
6732.855808,1.021342775841870e+00,0.183430,0.007817
6735.845531,1.021342764256506e+00,0.183430,0.007813
6738.835254,1.021342754598463e+00,0.183430,0.007809
6741.824977,1.021342670439633e+00,0.183430,0.007805
6744.814699,1.021342747932410e+00,0.183430,0.007801
6747.804422,1.021342665790040e+00,0.183429,0.007797
6750.794145,1.021342715459885e+00,0.183430,0.007793
6753.783868,1.021342658395892e+00,0.183429,0.007789
6756.773591,1.021342729421569e+00,0.183430,0.007785
6759.763314,1.021342768303989e+00,0.183430,0.007781
6762.753036,1.021342718471190e+00,0.183430,0.007777
6765.742759,1.021342658296191e+00,0.183429,0.007774
6768.732482,1.021342725931958e+00,0.183430,0.007770
6771.722205,1.021342757687449e+00,0.183430,0.007766
6774.711928,1.021342779945719e+00,0.183430,0.007762
6777.701651,1.021342711976317e+00,0.183430,0.007758
6780.691373,1.021342795126928e+00,0.183431,0.007754
6783.681096,1.021342817818831e+00,0.183431,0.007750
6786.670819,1.021342785495500e+00,0.183431,0.007746
6789.660542,1.021342746405346e+00,0.183430,0.007742
6792.650265,1.021342693242992e+00,0.183430,0.007738
6795.639988,1.021342724945564e+00,0.183430,0.007734
6798.629710,1.021342701750529e+00,0.183430,0.007730
6801.619433,1.021342641576727e+00,0.183429,0.007726
6804.609156,1.021342810120223e+00,0.183431,0.007722
6807.598879,1.021342804513556e+00,0.183431,0.007718
6810.588602,1.021342764524573e+00,0.183430,0.007714
6813.578325,1.021342716671116e+00,0.183430,0.007711
6816.568047,1.021342813390612e+00,0.183431,0.007707
6819.557770,1.021342819904468e+00,0.183431,0.007703
6822.547493,1.021342777698511e+00,0.183430,0.007699
6825.537216,1.021342705470357e+00,0.183430,0.007695
6828.526939,1.021342728558361e+00,0.183430,0.007691
6831.516661,1.021342729516835e+00,0.183430,0.007687
6834.506384,1.021342763197635e+00,0.183430,0.007683
6837.496107,1.021342746016747e+00,0.183430,0.007679
6840.485830,1.021342677295830e+00,0.183430,0.007676
6843.475553,1.021342769995454e+00,0.183430,0.007672
6846.465276,1.021342694958154e+00,0.183430,0.007668
6849.454998,1.021342710249281e+00,0.183430,0.007664
6852.444721,1.021342774987129e+00,0.183430,0.007660
6855.434444,1.021342839445623e+00,0.183431,0.007656
6858.424167,1.021342704443769e+00,0.183430,0.007652
6861.413890,1.021342727099634e+00,0.183430,0.007648
6864.403613,1.021342779008473e+00,0.183430,0.007645
6867.393335,1.021342868425155e+00,0.183431,0.007641
6870.383058,1.021342726186531e+00,0.183430,0.007637
6873.372781,1.021342733772062e+00,0.183430,0.007633
6876.362504,1.021342756014317e+00,0.183430,0.007629
6879.352227,1.021342745939618e+00,0.183430,0.007625
6882.341950,1.021342720285065e+00,0.183430,0.007621
6885.331672,1.021342644902342e+00,0.183429,0.007618
6888.321395,1.021342738184048e+00,0.183430,0.007614
6891.311118,1.021342715010633e+00,0.183430,0.007610
6894.300841,1.021342698484084e+00,0.183430,0.007606
6897.290564,1.021342736441339e+00,0.183430,0.007602
6900.280287,1.021342737700613e+00,0.183430,0.007599
6903.270009,1.021342742028962e+00,0.183430,0.007595
6906.259732,1.021342715668049e+00,0.183430,0.007591
6909.249455,1.021342699060784e+00,0.183430,0.007587
6912.239178,1.021342769114975e+00,0.183430,0.007583
6915.228901,1.021342766188089e+00,0.183430,0.007580
6918.218623,1.021342741881171e+00,0.183430,0.007576
6921.208346,1.021342737169320e+00,0.183430,0.007572
6924.198069,1.021342801486567e+00,0.183431,0.007568
