Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
372.070312,2.307848,2.306180,-0.001669
372.802734,2.295523,2.294765,-0.000758
373.535156,2.283174,2.283350,0.000176
374.267578,2.272694,2.273381,0.000687
375.000000,2.262688,2.263884,0.001196
375.732422,2.253205,2.254388,0.001183
376.464844,2.244546,2.244891,0.000345
377.197266,2.237484,2.239927,0.002443
377.929688,2.232970,2.237176,0.004206
378.662109,2.232290,2.234424,0.002134
379.394531,2.231176,2.231673,0.000497
380.126953,2.229129,2.227480,-0.001649
380.859375,2.225823,2.222285,-0.003538
381.591797,2.221164,2.217090,-0.004075
382.324219,2.213759,2.211895,-0.001865
383.056641,2.203849,2.203952,0.000103
383.789062,2.192695,2.193349,0.000654
384.521484,2.180739,2.182746,0.002007
385.253906,2.170985,2.172143,0.001158
385.986328,2.162684,2.162371,-0.000312
386.718750,2.154370,2.153720,-0.000650
387.451172,2.145990,2.145068,-0.000922
388.183594,2.137019,2.136417,-0.000602
388.916016,2.127392,2.125957,-0.001434
389.648438,2.114483,2.112051,-0.002431
390.380859,2.099980,2.098145,-0.001835
391.113281,2.084890,2.084239,-0.000651
391.845703,2.070172,2.072870,0.002698
392.578125,2.060701,2.068639,0.007938
393.310547,2.054201,2.064408,0.010207
394.042969,2.054670,2.060177,0.005506
394.775391,2.057720,2.056926,-0.000795
395.507812,2.059556,2.058135,-0.001421
396.240234,2.060842,2.059345,-0.001497
396.972656,2.061486,2.060555,-0.000931
397.705078,2.061831,2.061500,-0.000331
398.437500,2.061802,2.060019,-0.001783
399.169922,2.061394,2.058539,-0.002855
399.902344,2.058982,2.057059,-0.001923
400.634766,2.055586,2.055492,-0.000094
401.367188,2.051361,2.048742,-0.002619
402.099609,2.046452,2.041992,-0.004460
402.832031,2.038504,2.035241,-0.003263
403.564453,2.028770,2.028491,-0.000280
404.296875,2.017516,2.016572,-0.000944
405.029297,2.005284,2.004290,-0.000995
405.761719,1.992623,1.992007,-0.000616
406.494141,1.979683,1.979725,0.000042
407.226562,1.967722,1.967158,-0.000564
407.958984,1.956588,1.954541,-0.002046
