Index,Coefficient
511,4.481003543332918e-06
512,4.474190518521937e-06
513,4.457673185243038e-06
514,4.419720880832756e-06
515,4.425721272127703e-06
516,4.450120741239516e-06
517,4.460524905880447e-06
518,4.446867478691274e-06
519,4.410938345245086e-06
520,4.385353349789511e-06
521,4.348328729975037e-06
522,4.299173724575667e-06
523,4.284779606678057e-06
524,4.270876615919406e-06
525,4.242931481712731e-06
526,4.240218459017342e-06
527,4.237560006004060e-06
528,4.228354100632714e-06
529,4.207123311061878e-06
530,4.162633558735251e-06
531,4.168501618551090e-06
532,4.219509719405323e-06
533,4.226797045703279e-06
534,4.221566541673383e-06
535,4.235669166519074e-06
536,4.233771960571175e-06
537,4.209111011732602e-06
538,4.145793809584575e-06
539,4.067670033691684e-06
540,4.008762061857851e-06
541,3.932631443603896e-06
542,3.856760486087296e-06
543,3.807385837717447e-06
544,3.742148464880302e-06
545,3.700516572280321e-06
546,3.705160906974925e-06
547,3.670314981718548e-06
548,3.598028115447960e-06
549,3.559830929589225e-06
550,3.556030378604191e-06
551,3.564563030522550e-06
552,3.597372369767982e-06
553,3.673621222333168e-06
554,3.742396302186535e-06
555,3.734421170520363e-06
556,3.682602255139500e-06
557,3.639684564404888e-06
558,3.616279173002113e-06
559,3.627668093031389e-06
560,3.654765123428660e-06
561,3.659254844023963e-06
562,3.637856707428000e-06
563,3.589398374970187e-06
564,3.544152377799037e-06
565,3.519705160215381e-06
566,3.483111868263222e-06
567,3.460509333308437e-06
568,3.478657617961289e-06
569,3.490752533252817e-06
570,3.479828365016147e-06
571,3.452228156675119e-06
572,3.424515625738422e-06
573,3.448167944952729e-06
574,3.491910320008174e-06
575,3.505366976241930e-06
576,3.516855485941051e-06
577,3.523683290040935e-06
578,3.506416533127776e-06
579,3.482188731140923e-06
580,3.447343715379247e-06
581,3.419913582547451e-06
582,3.419825588935055e-06
583,3.423091584409121e-06
584,3.430908691370860e-06
585,3.435998678469332e-06
586,3.409198825465865e-06
587,3.387297965673497e-06
588,3.376244421815500e-06
589,3.332162805236294e-06
590,3.295506530776038e-06
591,3.279284783275216e-06
592,3.224000010959571e-06
593,3.155683089062222e-06
594,3.108940063611954e-06
595,3.061130882997531e-06
596,3.048226517421426e-06
597,3.060630206164205e-06
598,3.014022013303475e-06
599,2.937650378953549e-06
600,2.909312115662033e-06
601,2.895454144891119e-06
602,2.860447466446203e-06
603,2.815278548951028e-06
604,2.768719468804193e-06
605,2.737607928793295e-06
606,2.726985258050263e-06
607,2.707229441512027e-06
608,2.647301016622805e-06
609,2.545750476201647e-06
610,2.473762606314267e-06
611,2.464220642650616e-06
612,2.426236505925772e-06
613,2.339664888495463e-06
614,2.284598849655595e-06
615,2.242906703031622e-06
616,2.172295580749051e-06
617,2.129032509401441e-06
618,2.132024519596598e-06
619,2.136448756573373e-06
620,2.129599351974321e-06
621,2.128082314811763e-06
622,2.125013452314306e-06
623,2.095180207106750e-06
624,2.071626113320235e-06
625,2.090057478199014e-06
626,2.099417088174960e-06
627,2.082845412587631e-06
628,2.092406020892668e-06
