Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
400.634766,-1.059024,-1.053379,0.005645
401.367188,-1.047336,-1.040583,0.006753
402.099609,-1.032697,-1.027787,0.004910
402.832031,-1.015666,-1.014991,0.000675
403.564453,-0.997149,-0.993770,0.003380
404.296875,-0.976336,-0.971450,0.004886
405.029297,-0.953867,-0.949131,0.004736
405.761719,-0.927407,-0.926812,0.000596
406.494141,-0.897951,-0.893704,0.004247
407.226562,-0.864541,-0.858974,0.005567
407.958984,-0.827802,-0.824244,0.003558
408.691406,-0.790175,-0.789513,0.000661
409.423828,-0.751661,-0.752385,-0.000724
410.156250,-0.713456,-0.714845,-0.001389
410.888672,-0.675623,-0.677306,-0.001682
411.621094,-0.639308,-0.639766,-0.000458
412.353516,-0.605253,-0.606110,-0.000856
413.085938,-0.571888,-0.573202,-0.001314
413.818359,-0.539576,-0.540294,-0.000718
414.550781,-0.507406,-0.507386,0.000020
415.283203,-0.475344,-0.476189,-0.000846
416.015625,-0.443728,-0.445361,-0.001633
416.748047,-0.414010,-0.414532,-0.000522
417.480469,-0.384121,-0.383704,0.000418
418.212891,-0.351202,-0.350059,0.001143
418.945312,-0.317349,-0.315743,0.001606
419.677734,-0.281666,-0.281427,0.000239
420.410156,-0.245825,-0.247111,-0.001286
421.142578,-0.216944,-0.221754,-0.004811
421.875000,-0.192307,-0.198750,-0.006442
422.607422,-0.170815,-0.175745,-0.004931
423.339844,-0.152057,-0.152741,-0.000684
424.072266,-0.131959,-0.130309,0.001650
424.804688,-0.110175,-0.108041,0.002134
425.537109,-0.087606,-0.085773,0.001833
426.269531,-0.063644,-0.063505,0.000138
427.001953,-0.039752,-0.042409,-0.002656
427.734375,-0.016600,-0.021679,-0.005080
428.466797,0.005474,-0.000950,-0.006424
429.199219,0.021091,0.019779,-0.001312
429.931641,0.035262,0.037304,0.002042
430.664062,0.051067,0.053735,0.002669
431.396484,0.067730,0.070167,0.002437
432.128906,0.085848,0.086599,0.000751
432.861328,0.105189,0.106367,0.001178
433.593750,0.125777,0.127366,0.001590
434.326172,0.148091,0.148366,0.000275
435.058594,0.169577,0.169366,-0.000211
435.791016,0.188674,0.185777,-0.002897
436.523438,0.206749,0.200358,-0.006391
437.255859,0.220248,0.214938,-0.005310
437.988281,0.232114,0.229519,-0.002596
438.720703,0.237065,0.233007,-0.004058
439.453125,0.238494,0.231728,-0.006765
440.185547,0.236378,0.230449,-0.005929
440.917969,0.230910,0.229170,-0.001739
441.650391,0.222729,0.220244,-0.002484
442.382812,0.209735,0.207785,-0.001950
443.115234,0.196377,0.195326,-0.001052
443.847656,0.183276,0.182867,-0.000410
444.580078,0.170479,0.172155,0.001676
445.312500,0.159978,0.162310,0.002332
446.044922,0.150483,0.152465,0.001982
446.777344,0.142071,0.142620,0.000550
447.509766,0.134649,0.137444,0.002795
448.242188,0.129422,0.134748,0.005326
448.974609,0.128326,0.132052,0.003726
