Index,Coefficient
918,2.392470605627750e-06
919,2.404597125860164e-06
920,2.407879037491512e-06
921,2.414444907117286e-06
922,2.423811338303494e-06
923,2.410868319202564e-06
924,2.389669134572614e-06
925,2.374880523348111e-06
926,2.385200559729128e-06
927,2.421579665679019e-06
928,2.435217538732104e-06
929,2.448224904583185e-06
930,2.467528474880964e-06
931,2.470269919285784e-06
932,2.471122343195020e-06
933,2.454271225360571e-06
934,2.450271722409525e-06
935,2.480582907082862e-06
936,2.518960172892548e-06
937,2.564082933531608e-06
938,2.594272473288584e-06
939,2.584738922450924e-06
940,2.561795326982974e-06
941,2.551524630689528e-06
942,2.553416607042891e-06
943,2.559241238486720e-06
944,2.559901531640207e-06
945,2.578746034487267e-06
946,2.613585593280732e-06
947,2.629971959322575e-06
948,2.655860043887515e-06
949,2.671800984899164e-06
950,2.658991434145719e-06
951,2.652186594787054e-06
952,2.638076693983749e-06
953,2.631242750794627e-06
954,2.647240535225137e-06
955,2.653364845173201e-06
956,2.644247160787927e-06
957,2.633863914525136e-06
958,2.604497467473266e-06
959,2.537647560529877e-06
960,2.507955287001096e-06
961,2.534556870159577e-06
962,2.569090383985895e-06
963,2.592980081317364e-06
964,2.560988832556177e-06
965,2.520749603718286e-06
966,2.515226697141770e-06
967,2.482232503098203e-06
968,2.441357310090098e-06
969,2.427884055578033e-06
970,2.418712938379031e-06
971,2.410626620985568e-06
972,2.413716401861166e-06
973,2.427939080007491e-06
974,2.446185135340784e-06
975,2.467578497089562e-06
976,2.487987558197347e-06
977,2.526885282350122e-06
978,2.579617557785241e-06
979,2.625139359224704e-06
980,2.656989181559766e-06
981,2.678130385902477e-06
982,2.715502660066704e-06
983,2.747901135080610e-06
984,2.765907083812635e-06
985,2.789192876662128e-06
986,2.804012183332816e-06
987,2.848383246600861e-06
988,2.909247314164531e-06
989,2.948755764009547e-06
990,2.985230821650475e-06
991,2.993006319229607e-06
992,2.994184796989430e-06
993,3.021036718564574e-06
994,3.028496166734840e-06
995,3.027133061550558e-06
996,3.056987679883605e-06
997,3.101994934695540e-06
998,3.139461796308751e-06
999,3.151554665237200e-06
1000,3.146003791698604e-06
1001,3.148380983475363e-06
1002,3.145580194541253e-06
1003,3.160039113936364e-06
1004,3.201386562068365e-06
1005,3.217205858163652e-06
1006,3.205251005056198e-06
1007,3.190285724485875e-06
1008,3.209861233699485e-06
1009,3.234263203921728e-06
1010,3.195662884536432e-06
1011,3.170442596456269e-06
1012,3.168522425767151e-06
1013,3.153513489451143e-06
1014,3.175533265675767e-06
1015,3.201161916877027e-06
1016,3.212777983208071e-06
1017,3.209756869182456e-06
1018,3.157673745590728e-06
1019,3.106033773292438e-06
1020,3.083256842728588e-06
1021,3.040969204448629e-06
1022,3.000680635523167e-06
1023,3.000837978106574e-06
1024,2.990579105244251e-06
1025,2.957087644972489e-06
1026,2.919307462434517e-06
1027,2.873376615752932e-06
1028,2.861395842046477e-06
1029,2.847732275768067e-06
1030,2.808869339787634e-06
